# Species Scorer Output 
#  Time [ps]    Gx(/100 eV)            RMS      Gx(#Mols)            Molecule
      148497          0.084      0.0665332            2.1               O_2^0
      178865          0.108      0.0778603            2.7               O_2^0
      215443          0.112      0.0795543            2.8               O_2^0
      259502           0.12      0.0730297              3               O_2^0
      312572           0.14      0.0632456            3.5               O_2^0
      376494           0.16      0.0730297              4               O_2^0
      453488          0.172       0.080111            4.3               O_2^0
      546228          0.184      0.0735149            4.6               O_2^0
      657933            0.2       0.077746              5               O_2^0
      792483          0.232      0.0919903            5.8               O_2^0
      954548          0.236      0.0852708            5.9               O_2^0
       1e+06          0.244      0.0809938            6.1               O_2^0
 1.14976e+06          0.248      0.0817585            6.2               O_2^0
 1.38489e+06           0.26      0.0827312            6.5               O_2^0
  1.6681e+06          0.268      0.0844327            6.7               O_2^0
 2.00923e+06          0.288      0.0817585            7.2               O_2^0
 2.42013e+06          0.304      0.0804432            7.6               O_2^0
 2.91505e+06          0.308       0.080111            7.7               O_2^0
 3.51119e+06           0.32       0.092376              8               O_2^0
 4.22924e+06          0.332      0.0885438            8.3               O_2^0
 5.09414e+06           0.34       0.100222            8.5               O_2^0
 6.13591e+06          0.364       0.110675            9.1               O_2^0
 7.39072e+06          0.376       0.118058            9.4               O_2^0
 8.90215e+06          0.384       0.110272            9.6               O_2^0
       1e+07          0.388       0.108403            9.7               O_2^0
 1.07227e+07          0.388       0.108403            9.7               O_2^0
 1.29155e+07          0.392       0.106333            9.8               O_2^0
 1.55568e+07          0.396       0.105746            9.9               O_2^0
 1.87382e+07            0.4       0.106667             10               O_2^0
 2.25702e+07          0.404       0.113842           10.1               O_2^0
 2.71859e+07          0.416       0.118058           10.4               O_2^0
 3.27455e+07          0.428       0.125149           10.7               O_2^0
 3.94421e+07          0.436       0.128513           10.9               O_2^0
 4.75081e+07          0.444       0.132598           11.1               O_2^0
 5.72237e+07          0.452       0.122275           11.3               O_2^0
 6.89261e+07          0.452       0.122275           11.3               O_2^0
 8.30218e+07          0.456       0.118058           11.4               O_2^0
       1e+08           0.46       0.119629           11.5               O_2^0
       1e+08              0              0              0               O_2^0
           1              0              0              0              O_3^-1
      1.2045              0              0              0              O_3^-1
     1.45083              0              0              0              O_3^-1
     1.74753              0              0              0              O_3^-1
      2.1049              0              0              0              O_3^-1
     2.53536              0              0              0              O_3^-1
     3.05386              0              0              0              O_3^-1
     3.67838              0              0              0              O_3^-1
     4.43062              0              0              0              O_3^-1
      5.3367              0              0              0              O_3^-1
     6.42807              0              0              0              O_3^-1
     7.74264              0              0              0              O_3^-1
     9.32603              0              0              0              O_3^-1
          10              0              0              0              O_3^-1
     11.2332              0              0              0              O_3^-1
     13.5305              0              0              0              O_3^-1
     16.2975              0              0              0              O_3^-1
     19.6304              0              0              0              O_3^-1
     23.6449              0              0              0              O_3^-1
     28.4804              0              0              0              O_3^-1
     34.3047              0              0              0              O_3^-1
     41.3201              0              0              0              O_3^-1
     49.7702              0              0              0              O_3^-1
     59.9484              0              0              0              O_3^-1
     72.2081              0              0              0              O_3^-1
     86.9749              0              0              0              O_3^-1
         100              0              0              0              O_3^-1
     104.762              0              0              0              O_3^-1
     126.186              0              0              0              O_3^-1
     151.991              0              0              0              O_3^-1
     183.074              0              0              0              O_3^-1
     220.513              0              0              0              O_3^-1
     265.609              0              0              0              O_3^-1
     319.927              0              0              0              O_3^-1
     385.353              0              0              0              O_3^-1
     464.159              0              0              0              O_3^-1
     559.081              0              0              0              O_3^-1
     673.415              0              0              0              O_3^-1
     811.131              0              0              0              O_3^-1
      977.01              0              0              0              O_3^-1
        1000              0              0              0              O_3^-1
     1176.81              0              0              0              O_3^-1
     1417.47              0              0              0              O_3^-1
     1707.35              0              0              0              O_3^-1
     2056.51              0              0              0              O_3^-1
     2477.08              0              0              0              O_3^-1
     2983.65              0              0              0              O_3^-1
     3593.81              0              0              0              O_3^-1
     4328.76              0              0              0              O_3^-1
     5214.01              0              0              0              O_3^-1
     6280.29              0              0              0              O_3^-1
     7564.63              0              0              0              O_3^-1
     9111.63              0              0              0              O_3^-1
       10000              0              0              0              O_3^-1
       10975              0              0              0              O_3^-1
     13219.4              0              0              0              O_3^-1
     15922.8              0              0              0              O_3^-1
     19179.1          0.004      0.0126491            0.1              O_3^-1
     23101.3          0.004      0.0126491            0.1              O_3^-1
     27825.6          0.004      0.0126491            0.1              O_3^-1
       33516          0.004      0.0126491            0.1              O_3^-1
     40370.2          0.004      0.0126491            0.1              O_3^-1
       48626          0.008      0.0168655            0.2              O_3^-1
     58570.2          0.008      0.0168655            0.2              O_3^-1
       70548          0.008      0.0168655            0.2              O_3^-1
     84975.3          0.004      0.0126491            0.1              O_3^-1
      100000          0.004      0.0126491            0.1              O_3^-1
      102353          0.004      0.0126491            0.1              O_3^-1
      123285          0.004      0.0126491            0.1              O_3^-1
      148497          0.008      0.0168655            0.2              O_3^-1
      178865          0.008      0.0168655            0.2              O_3^-1
      215443          0.008      0.0168655            0.2              O_3^-1
      259502          0.012      0.0269979            0.3              O_3^-1
      312572          0.016       0.033731            0.4              O_3^-1
      376494           0.02      0.0432049            0.5              O_3^-1
      453488          0.024      0.0429987            0.6              O_3^-1
      546228          0.028       0.042374            0.7              O_3^-1
      657933          0.028       0.042374            0.7              O_3^-1
      792483          0.032      0.0413118            0.8              O_3^-1
      954548          0.032      0.0413118            0.8              O_3^-1
       1e+06          0.024       0.033731            0.6              O_3^-1
 1.14976e+06          0.028      0.0379473            0.7              O_3^-1
 1.38489e+06          0.028      0.0379473            0.7              O_3^-1
  1.6681e+06          0.024      0.0386437            0.6              O_3^-1
 2.00923e+06           0.02      0.0339935            0.5              O_3^-1
 2.42013e+06           0.02      0.0339935            0.5              O_3^-1
 2.91505e+06          0.016      0.0279682            0.4              O_3^-1
 3.51119e+06          0.016      0.0279682            0.4              O_3^-1
 4.22924e+06          0.016      0.0279682            0.4              O_3^-1
 5.09414e+06          0.016      0.0279682            0.4              O_3^-1
 6.13591e+06          0.012      0.0269979            0.3              O_3^-1
 7.39072e+06          0.016      0.0279682            0.4              O_3^-1
 8.90215e+06          0.016      0.0279682            0.4              O_3^-1
       1e+07          0.016      0.0206559            0.4              O_3^-1
 1.07227e+07          0.016      0.0206559            0.4              O_3^-1
 1.29155e+07          0.016      0.0206559            0.4              O_3^-1
 1.55568e+07          0.012      0.0193218            0.3              O_3^-1
 1.87382e+07          0.012      0.0193218            0.3              O_3^-1
 2.25702e+07          0.012      0.0193218            0.3              O_3^-1
 2.71859e+07          0.012      0.0193218            0.3              O_3^-1
 3.27455e+07          0.008      0.0168655            0.2              O_3^-1
 3.94421e+07          0.008      0.0168655            0.2              O_3^-1
 4.75081e+07          0.004      0.0126491            0.1              O_3^-1
 5.72237e+07          0.008      0.0252982            0.2              O_3^-1
 6.89261e+07          0.008      0.0252982            0.2              O_3^-1
 8.30218e+07          0.008      0.0252982            0.2              O_3^-1
       1e+08          0.012      0.0269979            0.3              O_3^-1
       1e+08              0              0              0              O_3^-1
           1           5.14       0.192527          128.5         Oxygen(B)^0
      1.2045           5.14       0.192527          128.5         Oxygen(B)^0
     1.45083           5.14       0.192527          128.5         Oxygen(B)^0
     1.74753           5.14       0.192527          128.5         Oxygen(B)^0
      2.1049           5.14       0.192527          128.5         Oxygen(B)^0
     2.53536           5.14       0.192527          128.5         Oxygen(B)^0
     3.05386           5.14       0.192527          128.5         Oxygen(B)^0
     3.67838           5.14       0.192527          128.5         Oxygen(B)^0
     4.43062           5.14       0.192527          128.5         Oxygen(B)^0
      5.3367           5.14       0.192527          128.5         Oxygen(B)^0
     6.42807           5.14       0.192527          128.5         Oxygen(B)^0
     7.74264           5.14       0.192527          128.5         Oxygen(B)^0
     9.32603           5.14       0.192527          128.5         Oxygen(B)^0
          10           5.14       0.192527          128.5         Oxygen(B)^0
     11.2332           5.14       0.192527          128.5         Oxygen(B)^0
     13.5305           5.14       0.192527          128.5         Oxygen(B)^0
     16.2975           5.14       0.192527          128.5         Oxygen(B)^0
     19.6304           5.14       0.192527          128.5         Oxygen(B)^0
     23.6449          5.144        0.18969          128.6         Oxygen(B)^0
     28.4804          5.144        0.18969          128.6         Oxygen(B)^0
     34.3047          5.152       0.191183          128.8         Oxygen(B)^0
     41.3201          5.152       0.191183          128.8         Oxygen(B)^0
     49.7702          5.156       0.196367          128.9         Oxygen(B)^0
     59.9484           5.16       0.188562            129         Oxygen(B)^0
     72.2081          5.164       0.187095          129.1         Oxygen(B)^0
     86.9749          5.168       0.183594          129.2         Oxygen(B)^0
         100          5.176       0.180074          129.4         Oxygen(B)^0
     104.762          5.172       0.178935          129.3         Oxygen(B)^0
     126.186           5.18       0.172047          129.5         Oxygen(B)^0
     151.991           5.18       0.172047          129.5         Oxygen(B)^0
     183.074           5.18       0.172047          129.5         Oxygen(B)^0
     220.513          5.184       0.169915          129.6         Oxygen(B)^0
     265.609          5.192       0.175676          129.8         Oxygen(B)^0
     319.927          5.204       0.172253          130.1         Oxygen(B)^0
     385.353          5.208       0.168444          130.2         Oxygen(B)^0
     464.159          5.204       0.170176          130.1         Oxygen(B)^0
     559.081          5.208       0.173641          130.2         Oxygen(B)^0
     673.415          5.228       0.175929          130.7         Oxygen(B)^0
     811.131          5.228       0.178935          130.7         Oxygen(B)^0
      977.01          5.228       0.178935          130.7         Oxygen(B)^0
        1000          5.232       0.170542          130.8         Oxygen(B)^0
     1176.81          5.224        0.17405          130.6         Oxygen(B)^0
     1417.47          5.232       0.172614          130.8         Oxygen(B)^0
     1707.35          5.232        0.16632          130.8         Oxygen(B)^0
     2056.51          5.244        0.16487          131.1         Oxygen(B)^0
     2477.08           5.26       0.165731          131.5         Oxygen(B)^0
     2983.65          5.288       0.170542          132.2         Oxygen(B)^0
     3593.81          5.296       0.178089          132.4         Oxygen(B)^0
     4328.76           5.32       0.168655            133         Oxygen(B)^0
     5214.01          5.336       0.173025          133.4         Oxygen(B)^0
     6280.29          5.324       0.194548          133.1         Oxygen(B)^0
     7564.63          5.332       0.206602          133.3         Oxygen(B)^0
     9111.63           5.34       0.204179          133.5         Oxygen(B)^0
       10000          5.328       0.215654          133.2         Oxygen(B)^0
       10975           5.34       0.207632          133.5         Oxygen(B)^0
     13219.4          5.336       0.202386          133.4         Oxygen(B)^0
     15922.8          5.344       0.197045          133.6         Oxygen(B)^0
     19179.1          5.312       0.195778          132.8         Oxygen(B)^0
     23101.3          5.288       0.218113          132.2         Oxygen(B)^0
     27825.6          5.252       0.231747          131.3         Oxygen(B)^0
       33516          5.224       0.270768          130.6         Oxygen(B)^0
     40370.2          5.172       0.259949          129.3         Oxygen(B)^0
       48626          5.096       0.287951          127.4         Oxygen(B)^0
     58570.2          4.984       0.252419          124.6         Oxygen(B)^0
       70548          4.888       0.261143          122.2         Oxygen(B)^0
     84975.3          4.808       0.279555          120.2         Oxygen(B)^0
      100000          4.692       0.298172          117.3         Oxygen(B)^0
      102353          4.668       0.301139          116.7         Oxygen(B)^0
      123285          4.508       0.234037          112.7         Oxygen(B)^0
      148497          4.352       0.284597          108.8         Oxygen(B)^0
      178865          4.192       0.328119          104.8         Oxygen(B)^0
      215443          4.084       0.326299          102.1         Oxygen(B)^0
      259502           3.94       0.304777           98.5         Oxygen(B)^0
      312572          3.804       0.322463           95.1         Oxygen(B)^0
      376494          3.704       0.312808           92.6         Oxygen(B)^0
      453488          3.608       0.312011           90.2         Oxygen(B)^0
      546228          3.532       0.329875           88.3         Oxygen(B)^0
      657933          3.488       0.347589           87.2         Oxygen(B)^0
      792483           3.46       0.345768           86.5         Oxygen(B)^0
      954548          3.424       0.345742           85.6         Oxygen(B)^0
       1e+06          3.416       0.343679           85.4         Oxygen(B)^0
 1.14976e+06            3.4       0.338362             85         Oxygen(B)^0
 1.38489e+06          3.396       0.331703           84.9         Oxygen(B)^0
  1.6681e+06          3.392        0.33983           84.8         Oxygen(B)^0
 2.00923e+06          3.392        0.33983           84.8         Oxygen(B)^0
 2.42013e+06          3.392        0.33983           84.8         Oxygen(B)^0
 2.91505e+06          3.392        0.33983           84.8         Oxygen(B)^0
 3.51119e+06          3.392        0.33983           84.8         Oxygen(B)^0
 4.22924e+06          3.392        0.33983           84.8         Oxygen(B)^0
 5.09414e+06          3.392        0.33983           84.8         Oxygen(B)^0
 6.13591e+06          3.396       0.342254           84.9         Oxygen(B)^0
 7.39072e+06          3.392        0.33983           84.8         Oxygen(B)^0
 8.90215e+06          3.396       0.341214           84.9         Oxygen(B)^0
       1e+07          3.392        0.33983           84.8         Oxygen(B)^0
 1.07227e+07          3.392        0.33983           84.8         Oxygen(B)^0
 1.29155e+07          3.392        0.33983           84.8         Oxygen(B)^0
 1.55568e+07          3.392        0.33983           84.8         Oxygen(B)^0
 1.87382e+07          3.392        0.33983           84.8         Oxygen(B)^0
 2.25702e+07          3.392        0.33983           84.8         Oxygen(B)^0
 2.71859e+07          3.392        0.33983           84.8         Oxygen(B)^0
 3.27455e+07          3.392        0.33983           84.8         Oxygen(B)^0
 3.94421e+07          3.392        0.33983           84.8         Oxygen(B)^0
 4.75081e+07          3.392        0.33983           84.8         Oxygen(B)^0
 5.72237e+07          3.392        0.33983           84.8         Oxygen(B)^0
 6.89261e+07          3.392        0.33983           84.8         Oxygen(B)^0
 8.30218e+07          3.392        0.33983           84.8         Oxygen(B)^0
       1e+08          3.392        0.33983           84.8         Oxygen(B)^0
       1e+08              0              0              0         Oxygen(B)^0
           1          4.072       0.181647          101.8             e_aq^-1
      1.2045          4.072       0.181647          101.8             e_aq^-1
     1.45083          4.072       0.181647          101.8             e_aq^-1
     1.74753          4.072       0.181647          101.8             e_aq^-1
      2.1049          4.072       0.181647          101.8             e_aq^-1
     2.53536          4.072       0.181647          101.8             e_aq^-1
     3.05386          4.072       0.181647          101.8             e_aq^-1
     3.67838          4.072       0.181647          101.8             e_aq^-1
     4.43062          4.072       0.181647          101.8             e_aq^-1
      5.3367          4.068       0.182866          101.7             e_aq^-1
     6.42807          4.064       0.183012          101.6             e_aq^-1
     7.74264          4.064       0.183012          101.6             e_aq^-1
     9.32603          4.064       0.183012          101.6             e_aq^-1
          10          4.064       0.183012          101.6             e_aq^-1
     11.2332          4.064       0.183012          101.6             e_aq^-1
     13.5305          4.056       0.165677          101.4             e_aq^-1
     16.2975          4.052       0.170802          101.3             e_aq^-1
     19.6304          4.048       0.174662          101.2             e_aq^-1
     23.6449          4.044       0.178338          101.1             e_aq^-1
     28.4804          4.036       0.184222          100.9             e_aq^-1
     34.3047          4.016       0.202386          100.4             e_aq^-1
     41.3201          4.012       0.202254          100.3             e_aq^-1
     49.7702          3.996       0.204353           99.9             e_aq^-1
     59.9484          3.984       0.207589           99.6             e_aq^-1
     72.2081          3.968       0.214828           99.2             e_aq^-1
     86.9749           3.94       0.231132           98.5             e_aq^-1
         100          3.932       0.232513           98.3             e_aq^-1
     104.762           3.92       0.236267             98             e_aq^-1
     126.186          3.892       0.235551           97.3             e_aq^-1
     151.991          3.868       0.238551           96.7             e_aq^-1
     183.074          3.848       0.205524           96.2             e_aq^-1
     220.513          3.808        0.21065           95.2             e_aq^-1
     265.609           3.76        0.24513             94             e_aq^-1
     319.927          3.732       0.261313           93.3             e_aq^-1
     385.353          3.704       0.281077           92.6             e_aq^-1
     464.159          3.676       0.299006           91.9             e_aq^-1
     559.081          3.648       0.313149           91.2             e_aq^-1
     673.415          3.612       0.306985           90.3             e_aq^-1
     811.131           3.56       0.292119             89             e_aq^-1
      977.01          3.516       0.269617           87.9             e_aq^-1
        1000          3.512       0.261823           87.8             e_aq^-1
     1176.81           3.46       0.264155           86.5             e_aq^-1
     1417.47          3.396       0.267632           84.9             e_aq^-1
     1707.35          3.316       0.298411           82.9             e_aq^-1
     2056.51          3.264        0.29406           81.6             e_aq^-1
     2477.08          3.196        0.31067           79.9             e_aq^-1
     2983.65          3.112       0.299807           77.8             e_aq^-1
     3593.81          3.024       0.300636           75.6             e_aq^-1
     4328.76          2.928       0.304514           73.2             e_aq^-1
     5214.01          2.816       0.289797           70.4             e_aq^-1
     6280.29          2.688        0.33189           67.2             e_aq^-1
     7564.63          2.596       0.319138           64.9             e_aq^-1
     9111.63            2.5       0.339018           62.5             e_aq^-1
       10000          2.416       0.308228           60.4             e_aq^-1
       10975          2.368       0.295627           59.2             e_aq^-1
     13219.4          2.268       0.268692           56.7             e_aq^-1
     15922.8          2.132       0.280349           53.3             e_aq^-1
     19179.1          2.016       0.271424           50.4             e_aq^-1
     23101.3           1.88       0.298142             47             e_aq^-1
     27825.6          1.768       0.309724           44.2             e_aq^-1
       33516          1.676       0.323014           41.9             e_aq^-1
     40370.2          1.596       0.343809           39.9             e_aq^-1
       48626          1.468       0.320028           36.7             e_aq^-1
     58570.2          1.328       0.267864           33.2             e_aq^-1
       70548          1.228       0.239295           30.7             e_aq^-1
     84975.3            1.1       0.195278           27.5             e_aq^-1
      100000          1.004        0.19546           25.1             e_aq^-1
      102353           0.98       0.185951           24.5             e_aq^-1
      123285          0.844       0.187095           21.1             e_aq^-1
      148497          0.732       0.218317           18.3             e_aq^-1
      178865          0.572       0.168708           14.3             e_aq^-1
      215443          0.472        0.14703           11.8             e_aq^-1
      259502          0.384       0.125362            9.6             e_aq^-1
      312572          0.296       0.116543            7.4             e_aq^-1
      376494           0.22      0.0827312            5.5             e_aq^-1
      453488          0.156      0.0579655            3.9             e_aq^-1
      546228          0.092      0.0463801            2.3             e_aq^-1
      657933          0.056      0.0429987            1.4             e_aq^-1
      792483           0.04      0.0421637              1             e_aq^-1
      954548           0.02      0.0210819            0.5             e_aq^-1
       1e+06          0.012      0.0193218            0.3             e_aq^-1
 1.14976e+06          0.008      0.0168655            0.2             e_aq^-1
 1.38489e+06          0.004      0.0126491            0.1             e_aq^-1
  1.6681e+06              0              0              0             e_aq^-1
 2.00923e+06              0              0              0             e_aq^-1
 2.42013e+06              0              0              0             e_aq^-1
 2.91505e+06              0              0              0             e_aq^-1
 3.51119e+06              0              0              0             e_aq^-1
 4.22924e+06              0              0              0             e_aq^-1
 5.09414e+06              0              0              0             e_aq^-1
 6.13591e+06              0              0              0             e_aq^-1
 7.39072e+06              0              0              0             e_aq^-1
 8.90215e+06              0              0              0             e_aq^-1
       1e+07              0              0              0             e_aq^-1
 1.07227e+07              0              0              0             e_aq^-1
 1.29155e+07              0              0              0             e_aq^-1
 1.55568e+07              0              0              0             e_aq^-1
 1.87382e+07              0              0              0             e_aq^-1
 2.25702e+07              0              0              0             e_aq^-1
 2.71859e+07              0              0              0             e_aq^-1
 3.27455e+07              0              0              0             e_aq^-1
 3.94421e+07              0              0              0             e_aq^-1
 4.75081e+07              0              0              0             e_aq^-1
 5.72237e+07              0              0              0             e_aq^-1
 6.89261e+07              0              0              0             e_aq^-1
 8.30218e+07              0              0              0             e_aq^-1
       1e+08              0              0              0             e_aq^-1
       1e+08              0              0              0             e_aq^-1
           1            0.1      0.0339935            2.5             °OH^-1
      1.2045            0.1      0.0339935            2.5             °OH^-1
     1.45083            0.1      0.0339935            2.5             °OH^-1
     1.74753            0.1      0.0339935            2.5             °OH^-1
      2.1049            0.1      0.0339935            2.5             °OH^-1
     2.53536            0.1      0.0339935            2.5             °OH^-1
     3.05386            0.1      0.0339935            2.5             °OH^-1
     3.67838            0.1      0.0339935            2.5             °OH^-1
     4.43062            0.1      0.0339935            2.5             °OH^-1
      5.3367            0.1      0.0339935            2.5             °OH^-1
     6.42807          0.096       0.033731            2.4             °OH^-1
     7.74264          0.096       0.033731            2.4             °OH^-1
     9.32603          0.096       0.033731            2.4             °OH^-1
          10          0.092      0.0269979            2.3             °OH^-1
     11.2332          0.092      0.0269979            2.3             °OH^-1
     13.5305          0.088      0.0315524            2.2             °OH^-1
     16.2975          0.092      0.0379473            2.3             °OH^-1
     19.6304          0.096      0.0386437            2.4             °OH^-1
     23.6449          0.092       0.042374            2.3             °OH^-1
     28.4804          0.092      0.0379473            2.3             °OH^-1
     34.3047          0.104      0.0429987            2.6             °OH^-1
     41.3201          0.104      0.0386437            2.6             °OH^-1
     49.7702          0.112      0.0491709            2.8             °OH^-1
     59.9484          0.112      0.0454117            2.8             °OH^-1
     72.2081          0.112      0.0619677            2.8             °OH^-1
     86.9749           0.12      0.0565685              3             °OH^-1
         100           0.12      0.0565685              3             °OH^-1
     104.762          0.128      0.0559365            3.2             °OH^-1
     126.186          0.144      0.0658618            3.6             °OH^-1
     151.991          0.164      0.0852708            4.1             °OH^-1
     183.074          0.172      0.0755425            4.3             °OH^-1
     220.513           0.18      0.0827312            4.5             °OH^-1
     265.609          0.188      0.0885438            4.7             °OH^-1
     319.927          0.188      0.0924722            4.7             °OH^-1
     385.353          0.184      0.0631049            4.6             °OH^-1
     464.159          0.188      0.0654557            4.7             °OH^-1
     559.081            0.2      0.0821922              5             °OH^-1
     673.415          0.204      0.0873308            5.1             °OH^-1
     811.131          0.232       0.107992            5.8             °OH^-1
      977.01          0.248       0.139587            6.2             °OH^-1
        1000          0.248       0.139587            6.2             °OH^-1
     1176.81          0.268        0.14117            6.7             °OH^-1
     1417.47          0.284       0.121399            7.1             °OH^-1
     1707.35          0.336       0.137534            8.4             °OH^-1
     2056.51          0.344       0.142611            8.6             °OH^-1
     2477.08          0.328       0.134396            8.2             °OH^-1
     2983.65           0.34       0.147573            8.5             °OH^-1
     3593.81          0.372       0.162262            9.3             °OH^-1
     4328.76          0.408       0.171581           10.2             °OH^-1
     5214.01           0.44       0.139841             11             °OH^-1
     6280.29          0.492       0.134726           12.3             °OH^-1
     7564.63          0.468       0.139905           11.7             °OH^-1
     9111.63            0.5         0.1363           12.5             °OH^-1
       10000           0.54       0.130979           13.5             °OH^-1
       10975          0.544       0.147513           13.6             °OH^-1
     13219.4           0.58       0.148773           14.5             °OH^-1
     15922.8          0.592       0.174662           14.8             °OH^-1
     19179.1            0.6       0.138564             15             °OH^-1
     23101.3           0.62       0.156915           15.5             °OH^-1
     27825.6          0.648       0.176686           16.2             °OH^-1
       33516           0.62         0.1668           15.5             °OH^-1
     40370.2          0.616       0.123935           15.4             °OH^-1
       48626          0.604      0.0873308           15.1             °OH^-1
     58570.2           0.62      0.0711805           15.5             °OH^-1
       70548          0.616      0.0804432           15.4             °OH^-1
     84975.3           0.64       0.108321             16             °OH^-1
      100000          0.624       0.101893           15.6             °OH^-1
      102353          0.624       0.101893           15.6             °OH^-1
      123285          0.604      0.0987927           15.1             °OH^-1
      148497          0.592       0.111235           14.8             °OH^-1
      178865          0.616       0.110272           15.4             °OH^-1
      215443          0.572       0.119331           14.3             °OH^-1
      259502          0.568       0.131724           14.2             °OH^-1
      312572          0.564        0.13125           14.1             °OH^-1
      376494          0.572        0.12372           14.3             °OH^-1
      453488          0.568       0.130367           14.2             °OH^-1
      546228          0.556       0.127122           13.9             °OH^-1
      657933          0.548       0.122275           13.7             °OH^-1
      792483          0.528       0.124793           13.2             °OH^-1
      954548          0.524       0.119926           13.1             °OH^-1
       1e+06          0.524       0.119926           13.1             °OH^-1
 1.14976e+06          0.524       0.116924           13.1             °OH^-1
 1.38489e+06          0.512       0.107992           12.8             °OH^-1
  1.6681e+06          0.512       0.109626           12.8             °OH^-1
 2.00923e+06          0.512       0.114387           12.8             °OH^-1
 2.42013e+06           0.52       0.114698             13             °OH^-1
 2.91505e+06          0.512       0.120444           12.8             °OH^-1
 3.51119e+06           0.52       0.127889             13             °OH^-1
 4.22924e+06          0.528       0.134396           13.2             °OH^-1
 5.09414e+06          0.528       0.134396           13.2             °OH^-1
 6.13591e+06          0.532       0.122275           13.3             °OH^-1
 7.39072e+06          0.528       0.127611           13.2             °OH^-1
 8.90215e+06          0.524       0.113842           13.1             °OH^-1
       1e+07          0.516       0.113842           12.9             °OH^-1
 1.07227e+07          0.512       0.111235           12.8             °OH^-1
 1.29155e+07          0.496       0.100133           12.4             °OH^-1
 1.55568e+07           0.48       0.116237             12             °OH^-1
 1.87382e+07          0.464       0.118058           11.6             °OH^-1
 2.25702e+07           0.46       0.115085           11.5             °OH^-1
 2.71859e+07          0.468       0.120812           11.7             °OH^-1
 3.27455e+07          0.444       0.116924           11.1             °OH^-1
 3.94421e+07          0.416      0.0908234           10.4             °OH^-1
 4.75081e+07          0.384      0.0804432            9.6             °OH^-1
 5.72237e+07          0.336       0.084748            8.4             °OH^-1
 6.89261e+07          0.292      0.0980703            7.3             °OH^-1
 8.30218e+07           0.24           0.08              6             °OH^-1
       1e+08            0.2      0.0754247              5             °OH^-1
       1e+08              0              0              0             °OH^-1
           1           5.06        0.17101          126.5              °OH^0
      1.2045           5.06        0.17101          126.5              °OH^0
     1.45083           5.06        0.17101          126.5              °OH^0
     1.74753           5.06        0.17101          126.5              °OH^0
      2.1049          5.056       0.175068          126.4              °OH^0
     2.53536          5.048        0.18552          126.2              °OH^0
     3.05386          5.048        0.18552          126.2              °OH^0
     3.67838          5.024       0.185903          125.6              °OH^0
     4.43062          5.016       0.197945          125.4              °OH^0
      5.3367          4.984       0.248873          124.6              °OH^0
     6.42807          4.964       0.262941          124.1              °OH^0
     7.74264          4.948       0.245891          123.7              °OH^0
     9.32603           4.94       0.262128          123.5              °OH^0
          10           4.94       0.262128          123.5              °OH^0
     11.2332           4.94       0.262128          123.5              °OH^0
     13.5305           4.92       0.259915            123              °OH^0
     16.2975          4.876       0.270933          121.9              °OH^0
     19.6304           4.86       0.270144          121.5              °OH^0
     23.6449          4.808       0.268527          120.2              °OH^0
     28.4804          4.752       0.276357          118.8              °OH^0
     34.3047          4.696       0.270768          117.4              °OH^0
     41.3201          4.644       0.268295          116.1              °OH^0
     49.7702          4.596       0.228191          114.9              °OH^0
     59.9484          4.556       0.271588          113.9              °OH^0
     72.2081           4.48       0.296348            112              °OH^0
     86.9749          4.404       0.331166          110.1              °OH^0
         100          4.352        0.34912          108.8              °OH^0
     104.762          4.344       0.352868          108.6              °OH^0
     126.186          4.256        0.33477          106.4              °OH^0
     151.991           4.16       0.289674            104              °OH^0
     183.074          4.068        0.29093          101.7              °OH^0
     220.513          3.984       0.295266           99.6              °OH^0
     265.609          3.876       0.351985           96.9              °OH^0
     319.927          3.816       0.323975           95.4              °OH^0
     385.353          3.748       0.333627           93.7              °OH^0
     464.159          3.652       0.317798           91.3              °OH^0
     559.081          3.552       0.314847           88.8              °OH^0
     673.415           3.42        0.29409           85.5              °OH^0
     811.131          3.352         0.3004           83.8              °OH^0
      977.01          3.276       0.310097           81.9              °OH^0
        1000           3.26       0.287981           81.5              °OH^0
     1176.81          3.152       0.324304           78.8              °OH^0
     1417.47          3.064       0.276614           76.6              °OH^0
     1707.35           2.96       0.287209             74              °OH^0
     2056.51          2.864       0.284222           71.6              °OH^0
     2477.08          2.776       0.320111           69.4              °OH^0
     2983.65           2.72       0.286589             68              °OH^0
     3593.81          2.624       0.284222           65.6              °OH^0
     4328.76          2.532       0.294573           63.3              °OH^0
     5214.01           2.42       0.251749           60.5              °OH^0
     6280.29          2.328       0.215654           58.2              °OH^0
     7564.63           2.26       0.220907           56.5              °OH^0
     9111.63          2.168       0.232322           54.2              °OH^0
       10000          2.132       0.213375           53.3              °OH^0
       10975          2.124       0.211198           53.1              °OH^0
     13219.4           2.06       0.212707           51.5              °OH^0
     15922.8          1.992       0.270506           49.8              °OH^0
     19179.1          1.932       0.255812           48.3              °OH^0
     23101.3          1.884       0.275487           47.1              °OH^0
     27825.6          1.816       0.268792           45.4              °OH^0
       33516          1.784       0.283596           44.6              °OH^0
     40370.2            1.7       0.252455           42.5              °OH^0
       48626          1.676       0.260904           41.9              °OH^0
     58570.2          1.632       0.247153           40.8              °OH^0
       70548          1.592       0.263177           39.8              °OH^0
     84975.3          1.536         0.2135           38.4              °OH^0
      100000          1.464       0.212666           36.6              °OH^0
