# Species Scorer Output 
#  Time [ps]    Gx(/100 eV)            RMS      Gx(#Mols)            Molecule
     19.6304              0              0              0               O_2^0
     23.6449              0              0              0               O_2^0
     28.4804              0              0              0               O_2^0
     34.3047              0              0              0               O_2^0
     41.3201              0              0              0               O_2^0
     49.7702              0              0              0               O_2^0
     59.9484              0              0              0               O_2^0
     72.2081              0              0              0               O_2^0
     86.9749              0              0              0               O_2^0
         100              0              0              0               O_2^0
     104.762              0              0              0               O_2^0
     126.186              0              0              0               O_2^0
     151.991              0              0              0               O_2^0
     183.074              0              0              0               O_2^0
     220.513              0              0              0               O_2^0
     265.609              0              0              0               O_2^0
     319.927              0              0              0               O_2^0
     385.353              0              0              0               O_2^0
     464.159              0              0              0               O_2^0
     559.081              0              0              0               O_2^0
     673.415              0              0              0               O_2^0
     811.131              0              0              0               O_2^0
      977.01              0              0              0               O_2^0
        1000              0              0              0               O_2^0
     1176.81              0              0              0               O_2^0
     1417.47              0              0              0               O_2^0
     1707.35              0              0              0               O_2^0
     2056.51              0              0              0               O_2^0
     2477.08              0              0              0               O_2^0
     2983.65              0              0              0               O_2^0
     3593.81              0              0              0               O_2^0
     4328.76          0.004      0.0126491            0.1               O_2^0
     5214.01          0.008      0.0168655            0.2               O_2^0
     6280.29          0.008      0.0168655            0.2               O_2^0
     7564.63          0.012      0.0269979            0.3               O_2^0
     9111.63          0.012      0.0269979            0.3               O_2^0
       10000          0.012      0.0269979            0.3               O_2^0
       10975          0.012      0.0269979            0.3               O_2^0
     13219.4           0.02      0.0282843            0.5               O_2^0
     15922.8           0.02      0.0282843            0.5               O_2^0
     19179.1           0.02      0.0282843            0.5               O_2^0
     23101.3          0.024       0.033731            0.6               O_2^0
     27825.6          0.032      0.0413118            0.8               O_2^0
       33516           0.04      0.0377124              1               O_2^0
     40370.2          0.036      0.0397772            0.9               O_2^0
       48626          0.044      0.0397772            1.1               O_2^0
     58570.2          0.064      0.0539959            1.6               O_2^0
       70548          0.068      0.0463801            1.7               O_2^0
     84975.3          0.068      0.0463801            1.7               O_2^0
      100000          0.072      0.0454117            1.8               O_2^0
      102353          0.072      0.0454117            1.8               O_2^0
      123285           0.08      0.0498888              2               O_2^0
      148497            0.1      0.0507718            2.5               O_2^0
      178865          0.112      0.0590292            2.8               O_2^0
      215443           0.12      0.0565685              3               O_2^0
      259502          0.148      0.0597774            3.7               O_2^0
      312572          0.168      0.0526624            4.2               O_2^0
      376494          0.208      0.0590292            5.2               O_2^0
      453488          0.216      0.0602218            5.4               O_2^0
      546228           0.22      0.0603692            5.5               O_2^0
      657933          0.232      0.0559365            5.8               O_2^0
      792483          0.256       0.084748            6.4               O_2^0
      954548           0.28      0.0843274              7               O_2^0
       1e+06          0.284      0.0873308            7.1               O_2^0
 1.14976e+06          0.304       0.084748            7.6               O_2^0
 1.38489e+06          0.324       0.102328            8.1               O_2^0
  1.6681e+06          0.336       0.100133            8.4               O_2^0
 2.00923e+06           0.34       0.105409            8.5               O_2^0
 2.42013e+06          0.356       0.118434            8.9               O_2^0
 2.91505e+06           0.36       0.123648              9               O_2^0
 3.51119e+06          0.372       0.119331            9.3               O_2^0
 4.22924e+06          0.384       0.123935            9.6               O_2^0
 5.09414e+06            0.4       0.114698             10               O_2^0
 6.13591e+06          0.412        0.10675           10.3               O_2^0
 7.39072e+06          0.416       0.103623           10.4               O_2^0
 8.90215e+06           0.42       0.103709           10.5               O_2^0
       1e+07          0.424       0.105325           10.6               O_2^0
 1.07227e+07          0.424       0.105325           10.6               O_2^0
 1.29155e+07           0.44       0.117757             11               O_2^0
 1.55568e+07           0.44       0.117757             11               O_2^0
 1.87382e+07          0.448       0.111235           11.2               O_2^0
 2.25702e+07          0.452       0.111634           11.3               O_2^0
 2.71859e+07          0.452       0.111634           11.3               O_2^0
 3.27455e+07          0.452       0.111634           11.3               O_2^0
 3.94421e+07          0.456       0.116543           11.4               O_2^0
 4.75081e+07          0.468       0.120812           11.7               O_2^0
 5.72237e+07          0.472       0.127611           11.8               O_2^0
 6.89261e+07          0.472       0.127611           11.8               O_2^0
 8.30218e+07          0.476       0.132598           11.9               O_2^0
       1e+08          0.488        0.12621           12.2               O_2^0
       1e+08              0              0              0               O_2^0
           1              0              0              0              O_3^-1
      1.2045              0              0              0              O_3^-1
     1.45083              0              0              0              O_3^-1
     1.74753              0              0              0              O_3^-1
      2.1049              0              0              0              O_3^-1
     2.53536              0              0              0              O_3^-1
     3.05386              0              0              0              O_3^-1
     3.67838              0              0              0              O_3^-1
     4.43062              0              0              0              O_3^-1
      5.3367              0              0              0              O_3^-1
     6.42807              0              0              0              O_3^-1
     7.74264              0              0              0              O_3^-1
     9.32603              0              0              0              O_3^-1
          10              0              0              0              O_3^-1
     11.2332              0              0              0              O_3^-1
     13.5305              0              0              0              O_3^-1
     16.2975              0              0              0              O_3^-1
     19.6304              0              0              0              O_3^-1
     23.6449              0              0              0              O_3^-1
     28.4804              0              0              0              O_3^-1
     34.3047              0              0              0              O_3^-1
     41.3201              0              0              0              O_3^-1
     49.7702              0              0              0              O_3^-1
     59.9484              0              0              0              O_3^-1
     72.2081              0              0              0              O_3^-1
     86.9749              0              0              0              O_3^-1
         100              0              0              0              O_3^-1
     104.762              0              0              0              O_3^-1
     126.186              0              0              0              O_3^-1
     151.991              0              0              0              O_3^-1
     183.074              0              0              0              O_3^-1
     220.513              0              0              0              O_3^-1
     265.609              0              0              0              O_3^-1
     319.927              0              0              0              O_3^-1
     385.353              0              0              0              O_3^-1
     464.159              0              0              0              O_3^-1
     559.081              0              0              0              O_3^-1
     673.415              0              0              0              O_3^-1
     811.131              0              0              0              O_3^-1
      977.01              0              0              0              O_3^-1
        1000              0              0              0              O_3^-1
     1176.81              0              0              0              O_3^-1
     1417.47              0              0              0              O_3^-1
     1707.35              0              0              0              O_3^-1
     2056.51              0              0              0              O_3^-1
     2477.08              0              0              0              O_3^-1
     2983.65              0              0              0              O_3^-1
     3593.81              0              0              0              O_3^-1
     4328.76              0              0              0              O_3^-1
     5214.01              0              0              0              O_3^-1
     6280.29              0              0              0              O_3^-1
     7564.63              0              0              0              O_3^-1
     9111.63              0              0              0              O_3^-1
       10000              0              0              0              O_3^-1
       10975              0              0              0              O_3^-1
     13219.4              0              0              0              O_3^-1
     15922.8              0              0              0              O_3^-1
     19179.1              0              0              0              O_3^-1
     23101.3              0              0              0              O_3^-1
     27825.6              0              0              0              O_3^-1
       33516              0              0              0              O_3^-1
     40370.2              0              0              0              O_3^-1
       48626              0              0              0              O_3^-1
     58570.2              0              0              0              O_3^-1
       70548              0              0              0              O_3^-1
     84975.3              0              0              0              O_3^-1
      100000              0              0              0              O_3^-1
      102353              0              0              0              O_3^-1
      123285              0              0              0              O_3^-1
      148497              0              0              0              O_3^-1
      178865              0              0              0              O_3^-1
      215443          0.004      0.0126491            0.1              O_3^-1
      259502          0.004      0.0126491            0.1              O_3^-1
      312572          0.008      0.0168655            0.2              O_3^-1
      376494          0.008      0.0168655            0.2              O_3^-1
      453488          0.008      0.0168655            0.2              O_3^-1
      546228          0.012      0.0193218            0.3              O_3^-1
      657933          0.012      0.0193218            0.3              O_3^-1
      792483          0.016      0.0279682            0.4              O_3^-1
      954548          0.016      0.0279682            0.4              O_3^-1
       1e+06          0.016      0.0279682            0.4              O_3^-1
 1.14976e+06          0.016      0.0279682            0.4              O_3^-1
 1.38489e+06          0.016      0.0279682            0.4              O_3^-1
  1.6681e+06          0.016      0.0279682            0.4              O_3^-1
 2.00923e+06           0.02      0.0282843            0.5              O_3^-1
 2.42013e+06           0.02      0.0282843            0.5              O_3^-1
 2.91505e+06           0.02      0.0282843            0.5              O_3^-1
 3.51119e+06           0.02      0.0282843            0.5              O_3^-1
 4.22924e+06           0.02      0.0282843            0.5              O_3^-1
 5.09414e+06          0.016      0.0279682            0.4              O_3^-1
 6.13591e+06          0.016      0.0279682            0.4              O_3^-1
 7.39072e+06          0.016      0.0279682            0.4              O_3^-1
 8.90215e+06           0.02      0.0282843            0.5              O_3^-1
       1e+07           0.02      0.0282843            0.5              O_3^-1
 1.07227e+07           0.02      0.0282843            0.5              O_3^-1
 1.29155e+07           0.02      0.0282843            0.5              O_3^-1
 1.55568e+07           0.02      0.0282843            0.5              O_3^-1
 1.87382e+07          0.016      0.0279682            0.4              O_3^-1
 2.25702e+07           0.02      0.0282843            0.5              O_3^-1
 2.71859e+07           0.02      0.0282843            0.5              O_3^-1
 3.27455e+07           0.02      0.0282843            0.5              O_3^-1
 3.94421e+07           0.02      0.0282843            0.5              O_3^-1
 4.75081e+07           0.02      0.0282843            0.5              O_3^-1
 5.72237e+07           0.02      0.0282843            0.5              O_3^-1
 6.89261e+07          0.028      0.0269979            0.7              O_3^-1
 8.30218e+07          0.024      0.0206559            0.6              O_3^-1
       1e+08           0.02      0.0210819            0.5              O_3^-1
       1e+08              0              0              0              O_3^-1
           1          5.084       0.223468          127.1         Oxygen(B)^0
      1.2045          5.084       0.223468          127.1         Oxygen(B)^0
     1.45083          5.084       0.223468          127.1         Oxygen(B)^0
     1.74753          5.084       0.223468          127.1         Oxygen(B)^0
      2.1049          5.084       0.223468          127.1         Oxygen(B)^0
     2.53536          5.084       0.223468          127.1         Oxygen(B)^0
     3.05386          5.084       0.223468          127.1         Oxygen(B)^0
     3.67838          5.084       0.223468          127.1         Oxygen(B)^0
     4.43062          5.084       0.223468          127.1         Oxygen(B)^0
      5.3367          5.084       0.223468          127.1         Oxygen(B)^0
     6.42807          5.084       0.223468          127.1         Oxygen(B)^0
     7.74264          5.084       0.223468          127.1         Oxygen(B)^0
     9.32603          5.084       0.223468          127.1         Oxygen(B)^0
          10          5.084       0.223468          127.1         Oxygen(B)^0
     11.2332          5.084       0.223468          127.1         Oxygen(B)^0
     13.5305          5.084       0.223468          127.1         Oxygen(B)^0
     16.2975          5.084       0.223468          127.1         Oxygen(B)^0
     19.6304          5.084       0.223468          127.1         Oxygen(B)^0
     23.6449          5.084       0.223468          127.1         Oxygen(B)^0
     28.4804          5.084       0.223468          127.1         Oxygen(B)^0
     34.3047          5.084       0.223468          127.1         Oxygen(B)^0
     41.3201          5.084       0.223468          127.1         Oxygen(B)^0
     49.7702          5.084       0.223468          127.1         Oxygen(B)^0
     59.9484          5.084       0.223468          127.1         Oxygen(B)^0
     72.2081          5.084       0.223468          127.1         Oxygen(B)^0
     86.9749          5.092       0.235551          127.3         Oxygen(B)^0
         100          5.092       0.235551          127.3         Oxygen(B)^0
     104.762          5.088       0.233086          127.2         Oxygen(B)^0
     126.186          5.088       0.233086          127.2         Oxygen(B)^0
     151.991          5.096       0.228775          127.4         Oxygen(B)^0
     183.074          5.104       0.222471          127.6         Oxygen(B)^0
     220.513          5.112       0.216477          127.8         Oxygen(B)^0
     265.609          5.116       0.209507          127.9         Oxygen(B)^0
     319.927          5.128       0.218113          128.2         Oxygen(B)^0
     385.353           5.14       0.228813          128.5         Oxygen(B)^0
     464.159           5.16       0.226274            129         Oxygen(B)^0
     559.081           5.18       0.240924          129.5         Oxygen(B)^0
     673.415          5.192       0.236117          129.8         Oxygen(B)^0
     811.131            5.2       0.227058            130         Oxygen(B)^0
      977.01          5.216       0.227996          130.4         Oxygen(B)^0
        1000          5.224       0.234909          130.6         Oxygen(B)^0
     1176.81          5.228       0.229434          130.7         Oxygen(B)^0
     1417.47          5.232       0.235363          130.8         Oxygen(B)^0
     1707.35          5.256       0.228775          131.4         Oxygen(B)^0
     2056.51          5.272       0.231555          131.8         Oxygen(B)^0
     2477.08          5.276        0.24762          131.9         Oxygen(B)^0
     2983.65          5.284       0.249052          132.1         Oxygen(B)^0
     3593.81          5.284        0.24618          132.1         Oxygen(B)^0
     4328.76          5.276       0.238849          131.9         Oxygen(B)^0
     5214.01          5.292       0.225527          132.3         Oxygen(B)^0
     6280.29          5.272       0.231555          131.8         Oxygen(B)^0
     7564.63          5.276       0.248337          131.9         Oxygen(B)^0
     9111.63          5.284       0.278695          132.1         Oxygen(B)^0
       10000          5.268       0.270012          131.7         Oxygen(B)^0
       10975          5.264       0.276614          131.6         Oxygen(B)^0
     13219.4          5.256       0.264121          131.4         Oxygen(B)^0
     15922.8           5.24       0.271948            131         Oxygen(B)^0
     19179.1          5.208       0.280824          130.2         Oxygen(B)^0
     23101.3          5.204       0.282497          130.1         Oxygen(B)^0
     27825.6          5.196       0.280603          129.9         Oxygen(B)^0
       33516          5.172       0.275229          129.3         Oxygen(B)^0
     40370.2          5.148       0.285999          128.7         Oxygen(B)^0
       48626          5.084       0.289336          127.1         Oxygen(B)^0
     58570.2          4.992       0.283345          124.8         Oxygen(B)^0
       70548          4.904       0.338992          122.6         Oxygen(B)^0
     84975.3          4.796          0.357          119.9         Oxygen(B)^0
      100000          4.692       0.358788          117.3         Oxygen(B)^0
      102353          4.664       0.372952          116.6         Oxygen(B)^0
      123285          4.516       0.378746          112.9         Oxygen(B)^0
      148497           4.38       0.362338          109.5         Oxygen(B)^0
      178865          4.232       0.350644          105.8         Oxygen(B)^0
      215443          4.068       0.339961          101.7         Oxygen(B)^0
      259502          3.924       0.350466           98.1         Oxygen(B)^0
      312572          3.792       0.361626           94.8         Oxygen(B)^0
      376494           3.72       0.381809             93         Oxygen(B)^0
      453488          3.604       0.382948           90.1         Oxygen(B)^0
      546228          3.532       0.368082           88.3         Oxygen(B)^0
      657933          3.476       0.366339           86.9         Oxygen(B)^0
      792483          3.444       0.365854           86.1         Oxygen(B)^0
      954548          3.424       0.376274           85.6         Oxygen(B)^0
       1e+06          3.416       0.381436           85.4         Oxygen(B)^0
 1.14976e+06          3.416       0.381436           85.4         Oxygen(B)^0
 1.38489e+06          3.412       0.384615           85.3         Oxygen(B)^0
  1.6681e+06          3.412       0.387837           85.3         Oxygen(B)^0
 2.00923e+06          3.408       0.389552           85.2         Oxygen(B)^0
 2.42013e+06          3.408       0.389552           85.2         Oxygen(B)^0
 2.91505e+06          3.408       0.389552           85.2         Oxygen(B)^0
 3.51119e+06          3.408       0.389552           85.2         Oxygen(B)^0
 4.22924e+06          3.408       0.389552           85.2         Oxygen(B)^0
 5.09414e+06          3.408       0.389552           85.2         Oxygen(B)^0
 6.13591e+06          3.408       0.389552           85.2         Oxygen(B)^0
 7.39072e+06          3.412       0.390122           85.3         Oxygen(B)^0
 8.90215e+06          3.408       0.389552           85.2         Oxygen(B)^0
       1e+07          3.408       0.389552           85.2         Oxygen(B)^0
 1.07227e+07          3.408       0.389552           85.2         Oxygen(B)^0
 1.29155e+07          3.408       0.389552           85.2         Oxygen(B)^0
 1.55568e+07          3.408       0.389552           85.2         Oxygen(B)^0
 1.87382e+07          3.408       0.389552           85.2         Oxygen(B)^0
 2.25702e+07          3.408       0.389552           85.2         Oxygen(B)^0
 2.71859e+07          3.408       0.389552           85.2         Oxygen(B)^0
 3.27455e+07          3.408       0.389552           85.2         Oxygen(B)^0
 3.94421e+07          3.408       0.389552           85.2         Oxygen(B)^0
 4.75081e+07          3.408       0.389552           85.2         Oxygen(B)^0
 5.72237e+07          3.408       0.389552           85.2         Oxygen(B)^0
 6.89261e+07          3.408       0.389552           85.2         Oxygen(B)^0
 8.30218e+07          3.408       0.389552           85.2         Oxygen(B)^0
       1e+08          3.408       0.389552           85.2         Oxygen(B)^0
       1e+08              0              0              0         Oxygen(B)^0
           1          4.104       0.197945          102.6             e_aq^-1
      1.2045          4.104       0.197945          102.6             e_aq^-1
     1.45083          4.104       0.197945          102.6             e_aq^-1
     1.74753          4.104       0.197945          102.6             e_aq^-1
      2.1049          4.104       0.197945          102.6             e_aq^-1
     2.53536          4.104       0.197945          102.6             e_aq^-1
     3.05386          4.104       0.197945          102.6             e_aq^-1
     3.67838          4.104       0.197945          102.6             e_aq^-1
     4.43062          4.104       0.197945          102.6             e_aq^-1
      5.3367            4.1       0.200666          102.5             e_aq^-1
     6.42807            4.1       0.200666          102.5             e_aq^-1
     7.74264          4.096       0.199733          102.4             e_aq^-1
     9.32603          4.096       0.199733          102.4             e_aq^-1
          10          4.096       0.199733          102.4             e_aq^-1
     11.2332          4.092        0.20574          102.3             e_aq^-1
     13.5305          4.084       0.191787          102.1             e_aq^-1
     16.2975           4.08       0.192296            102             e_aq^-1
     19.6304          4.076        0.19546          101.9             e_aq^-1
     23.6449          4.076        0.19546          101.9             e_aq^-1
     28.4804          4.076        0.19546          101.9             e_aq^-1
     34.3047          4.076        0.19546          101.9             e_aq^-1
     41.3201          4.076        0.19546          101.9             e_aq^-1
     49.7702          4.068       0.196909          101.7             e_aq^-1
     59.9484           4.06       0.196186          101.5             e_aq^-1
     72.2081          4.044       0.196367          101.1             e_aq^-1
     86.9749          4.032       0.202912          100.8             e_aq^-1
         100          4.016       0.214331          100.4             e_aq^-1
     104.762          4.008       0.217297          100.2             e_aq^-1
     126.186          3.996       0.220262           99.9             e_aq^-1
     151.991          3.956       0.218642           98.9             e_aq^-1
     183.074          3.924       0.212038           98.1             e_aq^-1
     220.513           3.88       0.231709             97             e_aq^-1
     265.609          3.844       0.254698           96.1             e_aq^-1
     319.927          3.812       0.259949           95.3             e_aq^-1
     385.353          3.792       0.269848           94.8             e_aq^-1
     464.159           3.74       0.284253           93.5             e_aq^-1
     559.081          3.708       0.317238           92.7             e_aq^-1
     673.415          3.676       0.305476           91.9             e_aq^-1
     811.131          3.636       0.278695           90.9             e_aq^-1
      977.01           3.58       0.274712           89.5             e_aq^-1
        1000          3.572       0.275229           89.3             e_aq^-1
     1176.81            3.5       0.295296           87.5             e_aq^-1
     1417.47           3.44       0.288444             86             e_aq^-1
     1707.35          3.376       0.304748           84.4             e_aq^-1
     2056.51          3.292       0.300548           82.3             e_aq^-1
     2477.08          3.228       0.306985           80.7             e_aq^-1
     2983.65          3.168       0.277641           79.2             e_aq^-1
     3593.81          3.104       0.246721           77.6             e_aq^-1
     4328.76          3.028       0.242249           75.7             e_aq^-1
     5214.01          2.932       0.270012           73.3             e_aq^-1
     6280.29          2.844       0.246901           71.1             e_aq^-1
     7564.63          2.744       0.275326           68.6             e_aq^-1
     9111.63          2.656       0.264121           66.4             e_aq^-1
       10000          2.576       0.260051           64.4             e_aq^-1
       10975           2.52       0.260598             63             e_aq^-1
     13219.4          2.388       0.229434           59.7             e_aq^-1
     15922.8          2.256       0.275326           56.4             e_aq^-1
     19179.1          2.124       0.249052           53.1             e_aq^-1
     23101.3           2.02         0.2387           50.5             e_aq^-1
     27825.6          1.916       0.244731           47.9             e_aq^-1
       33516          1.832       0.242065           45.8             e_aq^-1
     40370.2          1.724       0.276775           43.1             e_aq^-1
       48626            1.6        0.21746             40             e_aq^-1
     58570.2          1.456       0.224063           36.4             e_aq^-1
       70548            1.3        0.19799           32.5             e_aq^-1
     84975.3          1.172       0.193264           29.3             e_aq^-1
      100000           1.04       0.176887             26             e_aq^-1
      102353          1.016       0.163517           25.4             e_aq^-1
      123285          0.852         0.1996           21.3             e_aq^-1
      148497          0.732        0.21586           18.3             e_aq^-1
      178865          0.612       0.174916           15.3             e_aq^-1
      215443          0.496        0.18875           12.4             e_aq^-1
      259502           0.38       0.153478            9.5             e_aq^-1
      312572           0.28       0.119257              7             e_aq^-1
      376494           0.22      0.0947511            5.5             e_aq^-1
      453488          0.132      0.0706792            3.3             e_aq^-1
      546228           0.08      0.0625389              2             e_aq^-1
      657933           0.04      0.0498888              1             e_aq^-1
      792483           0.02       0.038873            0.5             e_aq^-1
      954548          0.012      0.0193218            0.3             e_aq^-1
       1e+06          0.004      0.0126491            0.1             e_aq^-1
 1.14976e+06          0.004      0.0126491            0.1             e_aq^-1
 1.38489e+06          0.004      0.0126491            0.1             e_aq^-1
  1.6681e+06              0              0              0             e_aq^-1
 2.00923e+06              0              0              0             e_aq^-1
 2.42013e+06              0              0              0             e_aq^-1
 2.91505e+06              0              0              0             e_aq^-1
 3.51119e+06              0              0              0             e_aq^-1
 4.22924e+06              0              0              0             e_aq^-1
 5.09414e+06              0              0              0             e_aq^-1
 6.13591e+06              0              0              0             e_aq^-1
 7.39072e+06              0              0              0             e_aq^-1
 8.90215e+06              0              0              0             e_aq^-1
       1e+07              0              0              0             e_aq^-1
 1.07227e+07              0              0              0             e_aq^-1
 1.29155e+07              0              0              0             e_aq^-1
 1.55568e+07              0              0              0             e_aq^-1
 1.87382e+07              0              0              0             e_aq^-1
 2.25702e+07              0              0              0             e_aq^-1
 2.71859e+07              0              0              0             e_aq^-1
 3.27455e+07              0              0              0             e_aq^-1
 3.94421e+07              0              0              0             e_aq^-1
 4.75081e+07              0              0              0             e_aq^-1
 5.72237e+07              0              0              0             e_aq^-1
 6.89261e+07              0              0              0             e_aq^-1
 8.30218e+07              0              0              0             e_aq^-1
       1e+08              0              0              0             e_aq^-1
       1e+08              0              0              0             e_aq^-1
           1          0.104      0.0429987            2.6             °OH^-1
      1.2045          0.104      0.0429987            2.6             °OH^-1
     1.45083          0.104      0.0429987            2.6             °OH^-1
     1.74753          0.104      0.0429987            2.6             °OH^-1
      2.1049          0.104      0.0429987            2.6             °OH^-1
     2.53536          0.104      0.0429987            2.6             °OH^-1
     3.05386          0.104      0.0429987            2.6             °OH^-1
     3.67838          0.104      0.0429987            2.6             °OH^-1
     4.43062          0.104      0.0429987            2.6             °OH^-1
      5.3367          0.108      0.0463801            2.7             °OH^-1
     6.42807          0.108      0.0463801            2.7             °OH^-1
     7.74264          0.112      0.0413118            2.8             °OH^-1
     9.32603          0.112      0.0413118            2.8             °OH^-1
          10          0.108      0.0379473            2.7             °OH^-1
     11.2332          0.112      0.0454117            2.8             °OH^-1
     13.5305          0.112      0.0454117            2.8             °OH^-1
     16.2975          0.112      0.0454117            2.8             °OH^-1
     19.6304          0.112      0.0454117            2.8             °OH^-1
     23.6449          0.112      0.0454117            2.8             °OH^-1
     28.4804          0.108       0.042374            2.7             °OH^-1
     34.3047          0.108       0.042374            2.7             °OH^-1
     41.3201          0.104      0.0469515            2.6             °OH^-1
     49.7702          0.104      0.0469515            2.6             °OH^-1
     59.9484          0.112      0.0454117            2.8             °OH^-1
     72.2081          0.124      0.0548128            3.1             °OH^-1
     86.9749           0.12       0.046188              3             °OH^-1
         100          0.132      0.0500666            3.3             °OH^-1
     104.762          0.132      0.0597774            3.3             °OH^-1
     126.186           0.14      0.0507718            3.5             °OH^-1
     151.991          0.164      0.0579655            4.1             °OH^-1
     183.074          0.184      0.0804432            4.6             °OH^-1
     220.513          0.192      0.0919903            4.8             °OH^-1
     265.609          0.204      0.0873308            5.1             °OH^-1
     319.927          0.208      0.0725412            5.2             °OH^-1
     385.353          0.196      0.0831598            4.9             °OH^-1
     464.159          0.212      0.0731513            5.3             °OH^-1
     559.081            0.2      0.0754247              5             °OH^-1
     673.415          0.192      0.0817585            4.8             °OH^-1
     811.131          0.212      0.0844327            5.3             °OH^-1
      977.01          0.232      0.0817585            5.8             °OH^-1
        1000          0.232      0.0817585            5.8             °OH^-1
     1176.81          0.244      0.0609554            6.1             °OH^-1
     1417.47          0.256      0.0735149            6.4             °OH^-1
     1707.35          0.276      0.0913114            6.9             °OH^-1
     2056.51            0.3      0.0966092            7.5             °OH^-1
     2477.08            0.3      0.0507718            7.5             °OH^-1
     2983.65          0.284      0.0913114            7.1             °OH^-1
     3593.81           0.32       0.114698              8             °OH^-1
     4328.76          0.332       0.125149            8.3             °OH^-1
     5214.01           0.36       0.133333              9             °OH^-1
     6280.29          0.368       0.138307            9.2             °OH^-1
     7564.63          0.388       0.130707            9.7             °OH^-1
     9111.63          0.404       0.161603           10.1             °OH^-1
       10000          0.424       0.149904           10.6             °OH^-1
       10975           0.44       0.158885             11             °OH^-1
     13219.4          0.492        0.17184           12.3             °OH^-1
     15922.8           0.54       0.196186           13.5             °OH^-1
     19179.1          0.564       0.211198           14.1             °OH^-1
     23101.3            0.6        0.22151             15             °OH^-1
     27825.6          0.628       0.232513           15.7             °OH^-1
       33516          0.636       0.231286           15.9             °OH^-1
     40370.2          0.616       0.222471           15.4             °OH^-1
       48626          0.604       0.200843           15.1             °OH^-1
     58570.2           0.62       0.222511           15.5             °OH^-1
       70548          0.628       0.209168           15.7             °OH^-1
     84975.3          0.636       0.209507           15.9             °OH^-1
      100000           0.66       0.209338           16.5             °OH^-1
      102353          0.664       0.206731           16.6             °OH^-1
      123285          0.652       0.196005           16.3             °OH^-1
      148497          0.676       0.186142           16.9             °OH^-1
      178865          0.676       0.145388           16.9             °OH^-1
      215443          0.652        0.12934           16.3             °OH^-1
      259502           0.66       0.105409           16.5             °OH^-1
      312572          0.668       0.116314           16.7             °OH^-1
      376494          0.688       0.106333           17.2             °OH^-1
      453488          0.688       0.106333           17.2             °OH^-1
      546228          0.664       0.113451           16.6             °OH^-1
      657933          0.656       0.129546           16.4             °OH^-1
      792483           0.64       0.119257             16             °OH^-1
      954548           0.64       0.109949             16             °OH^-1
       1e+06           0.64       0.111555             16             °OH^-1
 1.14976e+06          0.636       0.109057           15.9             °OH^-1
 1.38489e+06           0.64        0.10328             16             °OH^-1
  1.6681e+06          0.628       0.108403           15.7             °OH^-1
 2.00923e+06          0.612       0.116314           15.3             °OH^-1
 2.42013e+06          0.616       0.128167           15.4             °OH^-1
 2.91505e+06          0.608       0.139587           15.2             °OH^-1
 3.51119e+06          0.612       0.144898           15.3             °OH^-1
 4.22924e+06          0.608       0.137016           15.2             °OH^-1
 5.09414e+06            0.6       0.129271             15             °OH^-1
 6.13591e+06          0.596        0.13125           14.9             °OH^-1
 7.39072e+06          0.592       0.124793           14.8             °OH^-1
 8.90215e+06          0.588        0.12372           14.7             °OH^-1
       1e+07          0.584       0.130911           14.6             °OH^-1
 1.07227e+07           0.58       0.130979           14.5             °OH^-1
 1.29155e+07           0.58       0.115085           14.5             °OH^-1
 1.55568e+07          0.556       0.109057           13.9             °OH^-1
 1.87382e+07          0.532       0.117832           13.3             °OH^-1
 2.25702e+07          0.504       0.100133           12.6             °OH^-1
 2.71859e+07          0.468        0.10675           11.7             °OH^-1
 3.27455e+07          0.448      0.0859974           11.2             °OH^-1
 3.94421e+07          0.392      0.0957775            9.8             °OH^-1
 4.75081e+07          0.372      0.0998666            9.3             °OH^-1
 5.72237e+07          0.356       0.093238            8.9             °OH^-1
 6.89261e+07          0.288      0.0957775            7.2             °OH^-1
 8.30218e+07          0.244      0.0913114            6.1             °OH^-1
       1e+08          0.208      0.0839047            5.2             °OH^-1
       1e+08              0              0              0             °OH^-1
           1          5.044       0.179332          126.1              °OH^0
      1.2045          5.044       0.179332          126.1              °OH^0
     1.45083          5.044       0.179332          126.1              °OH^0
     1.74753          5.024       0.199733          125.6              °OH^0
      2.1049          5.016       0.195232          125.4              °OH^0
     2.53536          5.016       0.195232          125.4              °OH^0
     3.05386          5.016       0.195232          125.4              °OH^0
     3.67838          4.992       0.218113          124.8              °OH^0
     4.43062          4.984       0.215984          124.6              °OH^0
      5.3367          4.972       0.223149          124.3              °OH^0
     6.42807          4.948       0.227879          123.7              °OH^0
     7.74264           4.92       0.242212            123              °OH^0
     9.32603          4.896       0.266133          122.4              °OH^0
          10          4.896       0.266133          122.4              °OH^0
     11.2332          4.872       0.267864          121.8              °OH^0
     13.5305           4.82       0.255256          120.5              °OH^0
     16.2975          4.784       0.260051          119.6              °OH^0
     19.6304          4.764       0.268295          119.1              °OH^0
     23.6449          4.748       0.245891          118.7              °OH^0
     28.4804          4.708       0.237056          117.7              °OH^0
     34.3047          4.684       0.237356          117.1              °OH^0
     41.3201          4.624       0.204135          115.6              °OH^0
     49.7702           4.58       0.189737          114.5              °OH^0
     59.9484          4.536         0.2135          113.4              °OH^0
     72.2081          4.492        0.20574          112.3              °OH^0
     86.9749          4.452       0.226313          111.3              °OH^0
         100          4.404       0.245456          110.1              °OH^0
     104.762          4.392        0.24571          109.8              °OH^0
